73,49.7,47.4,78.0,47.7,-1.0,55.7
74,53.3,59.7,80.8,56.6,-1.0,62.6
75,44.0,57.7,84.3,68.9,-1.0,63.7
76,64.1,86.3,59.4,71.6,-1.0,70.4
77,50.9,68.6,82.1,60.9,-1.0,65.6
78,64.8,50.8,50.7,48.3,-1.0,53.6
79,85.2,57.7,67.39999999999999,72.6,-1.0,70.7
80,58.0,57.8,61.1,62.8,-1.0,59.9
81,71.4,45.3,88.0,68.0,-1.0,68.2
82,53.6,86.5,78.3,83.0,-1.0,75.4
83,93.6,77.5,66.3,74.1,-1.0,77.9
84,79.4,34.800000000000004,36.8,48.8,-1.0,50.0
85,71.39999999999999,56.5,33.2,57.8,-1.0,54.7
86,64.7,74.0,50.1,67.1,-1.0,64.0
87,64.3,87.3,65.19999999999999,96.6,-1.0,78.4
88,61.2,65.4,70.7,79.5,-1.0,69.2
89,52.8,50.2,63.7,68.0,-1.0,58.7
90,42.7,66.8,83.8,63.3,-1.0,64.2
91,77.3,94.6,69.3,72.3,-1.0,78.4
92,81.4,73.1,61.7,75.7,-1.0,73.0
93,67.6,75.4,93.0,80.6,-1.0,79.2
94,71.3,76.6,46.4,77.1,-1.0,67.8
95,68.7,60.0,60.9,62.0,-1.0,62.9
96,89.6,50.5,48.9,54.6,-1.0,60.9
97,80.4,36.0,72.2,72.1,-1.0,65.2
98,76.1,68.69999999999999,72.2,79.1,-1.0,74.0
99,55.3,49.2,79.5,68.6,-1.0,63.2
100,71.5,34.4,78.0,50.6,-1.0,58.6
101,78.89999999999999,87.0,72.8,63.6,-1.0,75.6
102,58.1,54.6,50.4,56.0,-1.0,54.8
103,81.5,50.7,74.3,73.8,-1.0,70.1
104,48.9,68.8,71.5,58.5,-1.0,61.9
105,81.5,71.3,67.6,68.1,-1.0,72.1
106,79.8,54.8,64.7,69.5,-1.0,67.2
107,69.3,41.7,71.8,18.9,-1.0,50.4
108,68.3,38.2,71.6,70.1,-1.0,62.0
109,77.3,58.2,81.3,73.8,-1.0,72.6
110,47.6,60.8,56.2,65.3,-1.0,57.5
111,44.7,74.3,54.6,41.7,-1.0,53.8
112,59.9,73.9,48.9,76.9,-1.0,64.9
113,88.8,72.4,65.2,68.2,-1.0,73.6
114,72.7,41.7,41.0,47.7,-1.0,50.8
115,51.8,61.8,78.2,59.4,-1.0,62.8
116,68.0,54.3,78.19999999999999,43.4,-1.0,61.0
117,57.9,43.9,64.6,70.7,-1.0,59.3
118,67.1,74.5,24.2,29.6,66.7,48.8
119,61.7,59.2,84.9,52.2,-1.0,64.5
120,39.3,77.5,60.0,95.4,-1.0,68.1
121,17.5,35.2,85.0,43.8,58.0,45.4
122,44.3,86.7,54.3,67.0,-1.0,63.1
123,32.0,74.1,70.39999999999999,66.8,-1.0,60.8
124,55.6,53.4,41.0,68.1,-1.0,54.5
125,74.8,65.2,74.9,57.5,-1.0,68.1
126,68.5,85.3,52.9,43.9,-1.0,62.6
127,77.4,73.5,77.39999999999999,81.5,-1.0,77.4
128,38.4,64.3,59.0,58.7,-1.0,55.1
129,69.8,81.19999999999999,22.6,70.6,-1.0,61.0
130,77.4,70.3,66.19999999999999,85.4,-1.0,74.8
131,64.9,33.5,39.0,71.1,-1.0,52.1
132,64.19999999999999,54.3,74.9,44.4,-1.0,59.4
133,50.6,66.19999999999999,61.9,78.1,-1.0,64.2
134,38.9,66.6,70.89999999999999,62.4,-1.0,59.7
135,33.9,69.6,61.2,52.2,-1.0,54.2
136,58.8,43.0,77.6,59.1,-1.0,59.6
137,61.2,45.8,69.7,39.9,-1.0,54.2
138,81.19999999999999,67.7,68.8,51.9,-1.0,67.4
139,51.7,56.2,54.7,56.1,-1.0,54.7
140,78.2,40.9,82.7,54.7,-1.0,64.1
141,39.6,42.1,46.8,44.2,49.6,43.2
142,68.8,93.6,59.5,88.5,-1.0,77.6
143,60.3,80.6,43.4,68.0,-1.0,63.1
144,58.8,53.9,46.6,65.4,-1.0,56.2
145,26.1,65.6,55.6,71.8,-1.0,54.8
146,76.1,93.8,35.4,51.0,-1.0,64.1
147,29.8,56.5,30.4,44.5,75.2,40.3
148,70.0,49.2,57.0,32.9,-1.0,52.3
149,82.1,53.7,54.1,67.89999999999999,-1.0,64.4
150,38.2,32.6,67.1,60.8,61.2,49.7
151,63.5,76.8,91.5,78.5,-1.0,77.6
152,80.7,88.6,74.9,79.3,-1.0,80.9
153,61.9,74.3,71.4,43.3,-1.0,62.7
154,50.6,51.6,47.5,61.9,-1.0,52.9
155,71.6,51.2,55.1,82.6,-1.0,65.1
156,50.3,67.2,48.7,56.3,-1.0,55.6
157,58.1,69.8,57.2,57.5,-1.0,60.6
158,78.19999999999999,64.5,57.3,64.6,-1.0,66.2
159,78.69999999999999,60.3,68.3,77.69999999999999,-1.0,71.2
160,64.8,76.1,73.9,87.6,-1.0,75.6
161,49.7,75.19999999999999,85.39999999999999,62.4,-1.0,68.2
162,67.4,78.69999999999999,64.6,55.3,-1.0,66.5
163,68.5,72.7,51.7,57.2,-1.0,62.5
164,76.7,79.0,75.3,45.4,-1.0,69.1
165,82.9,67.8,75.8,53.4,-1.0,70.0
166,75.9,59.3,56.0,32.6,-1.0,56.0
167,54.1,70.9,76.19999999999999,46.4,-1.0,61.9
168,69.8,70.3,61.2,70.69999999999999,-1.0,68.0
169,55.1,85.2,58.1,70.3,-1.0,67.2
170,70.69999999999999,75.4,29.9,82.5,-1.0,64.6
171,62.5,36.8,70.1,78.39999999999999,-1.0,61.9
172,56.3,63.0,68.1,30.3,-1.0,54.4
173,49.9,58.5,46.6,87.6,-1.0,60.6
174,78.9,69.6,70.9,85.3,-1.0,76.2
175,62.5,71.7,69.19999999999999,69.6,-1.0,68.2
176,72.8,45.4,52.0,63.0,-1.0,58.3
177,67.5,48.7,67.7,54.5,-1.0,59.6
178,53.8,82.5,60.0,51.6,-1.0,62.0
179,81.69999999999999,45.4,72.8,74.8,-1.0,68.7
180,46.5,91.7,69.9,82.5,-1.0,72.6
181,44.7,56.9,70.1,69.4,-1.0,60.3
182,75.5,49.8,85.5,58.0,-1.0,67.2
183,57.5,94.4,60.4,69.1,-1.0,70.4
184,46.1,70.2,59.4,18.0,38.8,48.4
185,40.8,58.1,54.2,74.1,-1.0,56.8
186,32.4,80.8,66.5,53.9,-1.0,58.4
187,72.89999999999999,74.7,58.9,78.89999999999999,-1.0,71.4
188,58.5,57.9,86.6,83.0,-1.0,71.5
189,86.2,46.2,74.39999999999999,72.0,-1.0,69.7
190,56.4,55.9,45.3,64.8,-1.0,55.6
191,69.4,64.8,64.0,52.2,-1.0,62.6
192,55.1,58.3,58.4,65.5,-1.0,59.3
193,77.7,56.6,79.1,84.0,-1.0,74.4
194,49.4,42.3,68.0,61.1,-1.0,55.2
195,75.1,72.1,75.19999999999999,65.4,-1.0,71.9
196,72.1,47.8,62.2,63.3,-1.0,61.4
197,65.69999999999999,38.7,49.3,61.7,-1.0,53.8
198,59.9,56.3,59.5,49.7,-1.0,56.4
199,65.9,73.89999999999999,69.4,41.4,-1.0,62.6
200,84.2,84.0,75.3,72.0,-1.0,78.9
201,75.0,45.6,76.6,73.4,-1.0,67.6
202,76.2,54.0,71.39999999999999,51.1,-1.0,63.2
203,79.5,30.700000000000003,65.19999999999999,82.8,-1.0,64.6
204,51.6,82.6,66.2,68.2,-1.0,67.1
205,79.7,33.6,68.0,59.9,-1.0,60.3
206,75.1,44.6,55.8,60.6,-1.0,59.0
207,49.4,61.6,61.5,69.6,-1.0,60.5
208,60.2,51.4,54.9,47.4,-1.0,53.5
209,51.1,65.7,61.9,63.7,-1.0,60.6
210,86.0,61.7,59.4,48.8,-1.0,64.0
211,90.5,84.1,60.7,68.0,-1.0,75.8
212,69.8,47.5,80.3,44.6,-1.0,60.6
213,63.6,62.6,48.1,80.4,-1.0,63.7
214,75.9,38.1,54.1,80.0,-1.0,62.0
215,78.6,63.4,51.1,79.4,-1.0,68.1
216,90.8,77.3,61.1,77.8,-1.0,76.8
217,77.5,79.69999999999999,63.9,69.0,-1.0,72.5
218,80.7,52.6,89.0,86.0,-1.0,77.1
219,26.5,46.9,63.1,79.5,-1.0,54.0
220,44.0,74.8,53.6,67.7,-1.0,60.0
221,62.8,52.9,67.8,60.7,-1.0,61.0
222,49.2,29.2,69.5,62.2,-1.0,52.5
223,67.6,42.4,66.3,62.3,-1.0,59.6
224,54.6,83.69999999999999,67.3,59.8,-1.0,66.4
225,67.8,39.6,27.2,40.2,53.8,43.7
226,72.6,70.0,85.6,59.7,-1.0,72.0
227,54.5,73.2,57.6,78.89999999999999,-1.0,66.0
228,69.5,50.9,46.1,74.9,-1.0,60.4
229,34.2,30.4,77.5,59.4,-1.0,50.4
230,57.6,45.4,59.0,84.8,-1.0,61.7
231,50.3,89.0,72.69999999999999,57.9,-1.0,67.5
232,56.0,52.1,79.69999999999999,58.0,-1.0,61.4
233,63.6,59.0,72.5,68.89999999999999,-1.0,66.0
234,49.2,58.1,56.2,66.6,-1.0,57.5
235,74.2,41.1,69.3,73.6,-1.0,64.6
236,57.2,47.9,61.0,72.8,-1.0,59.7
237,67.6,61.4,54.1,82.2,-1.0,66.3
238,58.5,58.5,81.8,79.4,-1.0,69.6
239,81.1,72.9,93.4,60.6,-1.0,77.0
240,64.1,60.5,66.19999999999999,67.6,-1.0,64.6
241,68.6,56.2,69.2,78.7,-1.0,68.2
242,65.6,52.4,83.9,78.89999999999999,-1.0,70.2
243,76.0,45.6,66.69999999999999,76.19999999999999,-1.0,66.1
244,55.8,50.3,73.39999999999999,69.6,-1.0,62.3
245,63.8,74.2,72.3,88.8,-1.0,74.8
246,23.1,52.9,52.1,52.5,43.2,45.2
247,86.0,46.5,70.7,51.2,-1.0,63.6
248,58.4,59.9,72.69999999999999,63.0,-1.0,63.5
249,64.7,69.0,74.5,78.89999999999999,-1.0,71.8
250,74.2,57.9,71.2,71.3,-1.0,68.6
251,70.69999999999999,53.4,79.3,62.9,-1.0,66.6
252,78.3,50.4,68.0,78.8,-1.0,68.9
253,81.8,63.7,77.9,77.3,-1.0,75.2
254,85.5,65.3,56.0,51.3,-1.0,64.5
255,60.8,64.6,74.1,75.6,-1.0,68.8
256,65.89999999999999,77.8,37.1,72.2,-1.0,63.2
257,81.0,34.2,48.9,63.7,-1.0,57.0
258,77.8,89.7,69.69999999999999,68.4,-1.0,76.4
259,80.4,71.1,59.0,49.4,-1.0,65.0
260,79.4,84.6,65.2,83.8,-1.0,78.2
261,91.9,83.4,42.2,82.9,-1.0,75.1
262,45.1,46.5,77.8,54.4,-1.0,56.0
263,54.8,77.0,36.4,81.7,-1.0,62.5
264,78.0,88.6,81.4,75.2,-1.0,80.8
265,68.39999999999999,49.9,60.6,89.0,-1.0,67.0
266,75.5,83.1,71.8,62.8,-1.0,73.3
267,67.0,63.3,61.1,77.5,-1.0,67.2
268,27.6,72.2,68.0,85.8,-1.0,63.4
269,62.9,74.8,66.7,69.39999999999999,-1.0,68.4
270,68.3,54.0,41.8,69.1,-1.0,58.3
271,60.8,63.0,64.7,79.9,-1.0,67.1
272,77.1,41.1,48.3,69.9,-1.0,59.1
273,65.1,41.1,70.4,70.0,-1.0,61.6
274,77.3,76.0,71.5,32.6,-1.0,64.4
275,82.0,40.7,53.7,73.7,-1.0,62.5
276,73.5,43.2,69.2,77.0,-1.0,65.7
277,72.19999999999999,69.9,46.4,72.3,-1.0,65.2
278,70.0,87.1,51.0,62.9,-1.0,67.8
279,66.5,62.0,83.8,68.6,-1.0,70.2
280,64.0,56.5,83.19999999999999,66.5,-1.0,67.6
281,50.8,71.6,45.1,74.5,-1.0,60.5
282,67.9,73.89999999999999,57.2,68.1,-1.0,66.8
283,80.89999999999999,45.6,53.0,45.4,-1.0,56.2
284,71.9,73.7,34.5,65.9,-1.0,61.5
285,48.6,72.3,42.5,58.4,-1.0,55.4
286,77.9,67.9,53.2,36.2,-1.0,58.8
287,57.8,65.89999999999999,96.2,79.69999999999999,-1.0,74.9
288,59.0,82.0,63.9,69.0,-1.0,68.5
289,86.8,43.9,56.4,67.69999999999999,-1.0,63.7
290,77.6,66.69999999999999,78.7,84.39999999999999,-1.0,76.8
291,85.7,69.69999999999999,66.7,81.8,-1.0,76.0
292,64.1,66.19999999999999,66.1,74.3,-1.0,67.7
293,59.3,77.1,62.3,59.0,-1.0,64.4
294,45.7,79.3,56.0,61.9,-1.0,60.7
295,35.2,66.4,52.7,70.19999999999999,-1.0,56.1
296,53.9,64.1,34.3,77.1,-1.0,57.4
297,54.8,47.2,94.1,60.3,-1.0,64.1
298,56.6,37.3,70.4,73.9,-1.0,59.6
299,65.39999999999999,81.8,65.6,75.7,-1.0,72.1
300,51.1,52.6,74.8,44.7,-1.0,55.8
301,61.4,49.2,70.5,46.2,-1.0,56.8
302,96.4,74.3,75.8,67.8,-1.0,78.6
303,36.7,57.3,61.6,72.2,-1.0,57.0
304,41.7,75.6,86.8,75.69999999999999,-1.0,69.9
305,27.2,83.6,52.5,60.7,-1.0,56.0
306,80.89999999999999,55.1,37.6,67.4,-1.0,60.2
307,88.8,64.3,66.0,66.9,-1.0,71.5
308,65.2,55.3,64.3,65.8,-1.0,62.6
309,39.1,71.7,69.2,53.1,-1.0,58.3
310,40.6,58.2,34.0,68.5,-1.0,50.3
311,80.6,57.9,70.4,45.9,-1.0,63.7
312,50.1,49.6,57.2,53.8,-1.0,52.7
313,62.8,63.0,77.0,51.9,-1.0,63.7
314,87.2,42.8,79.6,52.8,-1.0,65.6
315,59.9,70.6,85.1,45.5,-1.0,65.3
316,48.3,66.5,59.2,55.2,-1.0,57.3
317,32.5,81.5,71.6,80.4,-1.0,66.5
318,84.6,58.8,72.69999999999999,60.4,-1.0,69.1
319,66.8,87.1,63.5,65.9,-1.0,70.8
320,57.7,52.1,80.8,43.9,-1.0,58.6
321,42.6,82.5,41.8,53.4,-1.0,55.1
322,63.8,44.9,78.6,69.5,-1.0,64.2
323,52.6,77.6,70.89999999999999,74.5,-1.0,68.9
324,68.4,27.6,45.0,56.3,55.0,49.3
325,65.8,44.5,80.89999999999999,64.3,-1.0,63.9
326,36.3,92.2,57.9,64.8,-1.0,62.8
327,76.9,61.8,83.9,68.0,-1.0,72.6
328,54.4,72.4,75.3,41.9,-1.0,61.0
329,89.5,62.9,65.39999999999999,24.8,-1.0,60.6
330,57.3,71.1,69.39999999999999,57.6,-1.0,63.8
331,43.2,65.1,40.7,79.6,-1.0,57.2
332,37.8,78.0,55.5,79.6,-1.0,62.7
333,49.4,42.4,64.3,74.0,-1.0,57.5
334,78.0,55.6,49.2,47.1,-1.0,57.5
335,54.3,33.2,57.0,73.7,-1.0,54.6
336,63.8,64.3,64.5,66.19999999999999,-1.0,64.7
337,44.6,60.9,71.9,60.9,-1.0,59.6
338,38.0,59.7,74.3,75.0,-1.0,61.8
339,79.3,53.9,64.8,57.3,-1.0,63.8
340,61.3,87.7,78.0,84.4,-1.0,77.8
341,42.4,42.1,72.3,73.89999999999999,-1.0,57.7
342,77.8,87.2,65.8,53.7,-1.0,71.1
343,54.9,88.6,76.39999999999999,83.8,-1.0,75.9
344,34.8,80.89999999999999,43.4,70.89999999999999,-1.0,57.5
345,65.1,43.5,69.69999999999999,49.8,-1.0,57.0
346,57.1,52.3,48.7,73.69999999999999,-1.0,58.0
347,71.0,60.6,52.4,54.8,-1.0,59.7
348,78.89999999999999,56.6,71.1,59.1,-1.0,66.4
349,47.2,57.8,43.4,58.5,-1.0,51.7
350,71.0,73.2,71.9,39.7,-1.0,64.0
351,52.2,33.2,77.5,50.2,-1.0,53.3
352,66.0,61.4,66.6,58.4,-1.0,63.1
353,70.4,65.8,55.0,47.2,-1.0,59.6
354,62.5,75.5,53.9,64.69999999999999,-1.0,64.2
355,40.8,63.6,51.2,87.7,-1.0,60.8
356,40.9,76.7,41.2,70.6,-1.0,57.4
357,68.89999999999999,64.9,68.39999999999999,42.2,-1.0,61.1
358,63.7,35.5,49.0,53.1,-1.0,50.3
359,73.6,53.7,40.8,55.0,-1.0,55.8
360,84.4,51.4,65.1,85.2,-1.0,71.5
361,92.4,78.2,87.3,63.8,-1.0,80.4
362,88.0,51.4,82.0,50.8,-1.0,68.0
363,85.4,66.9,48.4,35.7,-1.0,59.1
364,49.5,76.5,56.7,42.5,-1.0,56.3
365,72.8,86.39999999999999,50.4,73.6,-1.0,70.8
366,36.5,60.1,61.1,58.2,-1.0,54.0
367,30.8,74.8,67.9,72.1,-1.0,61.4
368,58.3,65.2,57.2,79.1,-1.0,64.9
369,57.7,83.9,67.4,55.3,-1.0,66.1
370,63.4,57.0,62.1,53.8,-1.0,59.1
371,56.6,70.7,63.9,66.4,-1.0,64.4
372,76.5,51.9,62.9,59.0,-1.0,62.6
373,32.5,51.7,62.9,81.6,-1.0,57.2
374,48.7,34.7,64.8,89.8,-1.0,59.5
375,73.7,53.7,56.7,54.0,-1.0,59.5
376,70.2,78.5,68.6,90.8,-1.0,77.0
377,60.1,35.8,50.7,63.0,-1.0,52.4
378,81.9,82.6,80.0,60.8,-1.0,76.3
379,64.9,48.0,67.3,78.2,-1.0,64.6
380,71.5,89.89999999999999,60.6,79.0,-1.0,75.2
381,52.4,75.5,68.5,64.3,-1.0,65.2
382,70.0,67.2,69.8,59.1,-1.0,66.5
383,50.8,42.7,75.5,54.8,-1.0,56.0
384,61.1,68.1,69.9,77.2,-1.0,69.1
385,59.9,56.3,69.5,51.5,-1.0,59.3
386,75.7,63.3,54.6,56.8,-1.0,62.6
387,77.4,48.8,31.4,60.5,-1.0,54.5
388,65.7,69.5,47.4,40.8,-1.0,55.8
389,89.8,86.9,69.89999999999999,78.5,-1.0,81.3
390,42.5,48.7,38.5,66.1,54.8,48.9
391,64.3,45.2,70.5,55.1,-1.0,58.8
392,63.8,72.0,65.39999999999999,64.69999999999999,-1.0,66.5
393,39.1,40.8,34.2,49.0,33.4,40.8
394,79.8,59.9,60.2,68.7,-1.0,67.1
395,60.9,53.5,65.8,66.1,-1.0,61.6
396,73.1,57.1,69.8,55.0,-1.0,63.8
397,49.4,72.7,68.1,44.4,-1.0,58.6
398,74.9,47.4,68.1,56.7,-1.0,61.8
399,82.1,52.7,53.7,48.8,-1.0,59.3
400,65.1,64.0,58.0,66.7,-1.0,63.4
401,73.7,54.8,63.3,70.5,-1.0,65.6
402,71.1,90.7,83.5,67.0,-1.0,78.1
403,40.9,73.5,73.8,46.0,-1.0,58.6
404,76.19999999999999,55.0,92.8,51.7,-1.0,68.9
405,83.0,57.6,62.7,55.0,-1.0,64.6
406,45.4,49.3,61.0,69.89999999999999,-1.0,56.4
407,77.1,56.5,75.3,85.5,-1.0,73.6
408,70.5,66.3,70.5,43.5,-1.0,62.7
409,50.7,58.0,45.4,72.39999999999999,-1.0,56.6
410,66.3,88.4,46.2,61.1,-1.0,65.5
411,54.8,77.19999999999999,87.3,54.6,-1.0,68.5
412,38.0,60.0,29.0,70.0,26.5,49.2
413,74.6,58.1,61.7,69.6,-1.0,66.0
414,80.1,86.3,39.1,52.1,-1.0,64.4
415,52.4,77.5,74.7,64.2,-1.0,67.2
416,71.89999999999999,93.3,43.7,51.4,-1.0,65.1
417,45.7,50.2,54.1,58.4,-1.0,52.1
418,51.4,75.3,68.6,43.3,-1.0,59.6
419,49.7,46.7,96.5,62.3,-1.0,63.8
420,65.1,29.4,55.7,84.3,-1.0,58.6
421,51.2,78.1,57.6,65.3,-1.0,63.0
422,74.2,60.0,57.5,77.6,-1.0,67.3
423,84.1,81.4,55.1,68.6,-1.0,72.3
424,53.1,82.89999999999999,60.1,72.2,-1.0,67.1
425,55.2,56.5,39.1,74.7,-1.0,56.4
426,38.8,72.1,78.6,73.1,-1.0,65.6
427,84.89999999999999,82.9,38.5,66.4,-1.0,68.2
428,80.7,60.9,57.3,66.6,-1.0,66.4
429,61.4,56.7,36.7,88.39999999999999,-1.0,60.8
430,63.2,67.2,51.0,69.9,-1.0,62.8
431,64.6,16.0,61.2,73.19999999999999,-1.0,53.8
432,79.9,78.7,49.7,60.2,-1.0,67.1
433,53.3,57.5,66.6,78.0,-1.0,63.8
434,76.2,80.89999999999999,73.89999999999999,63.0,-1.0,73.5
435,69.6,56.8,87.0,65.9,-1.0,69.8
436,77.1,80.3,75.5,48.0,-1.0,70.2
437,59.2,63.1,42.9,56.9,-1.0,55.5
438,74.1,70.1,38.6,60.4,-1.0,60.8
439,78.7,44.1,62.6,74.1,-1.0,64.9
440,61.5,62.4,73.5,82.3,-1.0,69.9
441,67.0,50.5,53.5,48.1,-1.0,54.8
442,53.9,78.19999999999999,73.5,49.3,-1.0,63.7
443,76.0,73.5,51.9,56.4,-1.0,64.4
444,53.2,92.4,57.9,60.4,-1.0,66.0
445,90.4,56.4,90.0,56.3,-1.0,73.3
446,62.9,71.2,83.9,43.3,-1.0,65.3
447,58.7,36.8,58.3,57.4,-1.0,52.8
448,67.19999999999999,72.19999999999999,61.2,77.8,-1.0,69.6
449,56.7,32.6,52.8,60.9,-1.0,50.8
450,52.3,60.7,54.9,81.0,-1.0,62.2
451,61.8,68.69999999999999,78.19999999999999,42.4,-1.0,62.8
452,62.1,64.0,61.0,72.8,-1.0,65.0
453,38.5,51.9,69.4,45.7,-1.0,51.4
454,78.2,79.2,58.7,65.69999999999999,-1.0,70.4
455,58.5,59.8,42.6,67.9,-1.0,57.2
456,86.1,63.1,65.3,66.9,-1.0,70.4
457,71.0,77.9,60.4,60.2,-1.0,67.4
458,74.9,47.4,58.9,51.2,-1.0,58.1
459,81.4,64.2,60.7,59.4,-1.0,66.4
460,57.7,42.0,65.8,66.0,-1.0,57.9
461,41.3,79.4,47.2,65.4,-1.0,58.3
462,67.8,69.1,47.4,70.69999999999999,-1.0,63.7
463,77.2,52.0,45.0,59.0,-1.0,58.3
464,62.6,65.0,45.8,61.7,-1.0,58.8
465,59.9,64.4,67.2,71.4,-1.0,65.7
466,84.4,69.0,77.19999999999999,85.3,-1.0,79.0
467,73.7,60.0,52.5,57.8,-1.0,61.0
468,91.6,50.9,74.6,59.3,-1.0,69.1
469,77.8,42.1,58.8,72.7,-1.0,62.8
470,51.7,62.9,42.6,86.1,-1.0,60.8
471,70.6,54.1,78.9,56.0,-1.0,64.9
472,47.2,66.6,67.5,72.8,-1.0,63.5
473,67.1,81.1,61.6,71.2,-1.0,70.2
474,83.0,71.3,69.3,67.8,-1.0,72.9
475,78.4,60.1,67.9,71.89999999999999,-1.0,69.6
476,62.6,44.2,61.3,70.3,-1.0,59.6
477,64.0,89.3,72.5,67.3,-1.0,73.3
478,77.0,40.8,47.5,82.9,-1.0,62.0
479,68.9,67.89999999999999,55.7,57.2,-1.0,62.4
480,84.3,84.3,59.8,66.9,-1.0,73.8
481,80.1,59.1,65.9,70.3,-1.0,68.8
482,56.9,80.8,80.0,67.69999999999999,-1.0,71.4
483,75.2,67.8,88.3,40.4,-1.0,67.9
484,62.3,59.6,66.4,65.7,-1.0,63.5
485,75.3,41.6,72.7,86.7,-1.0,69.1
486,88.6,61.1,54.1,67.6,-1.0,67.8
487,52.4,63.9,54.0,48.8,-1.0,54.8
488,67.4,87.8,47.6,81.39999999999999,-1.0,71.0
489,70.2,83.9,47.8,65.19999999999999,-1.0,66.8
490,73.8,80.5,75.8,66.7,-1.0,74.2
491,85.9,66.89999999999999,78.3,81.5,-1.0,78.2
492,64.6,76.2,67.8,74.1,-1.0,70.7
493,36.0,90.0,43.8,60.4,-1.0,57.6
494,89.5,56.2,83.19999999999999,61.0,-1.0,72.5
495,56.6,69.39999999999999,64.1,60.8,-1.0,62.7
496,88.8,40.7,67.1,46.3,-1.0,60.7
